box_office,film_actor,film_director,film_name,film_theme,img,release_time,score
2.81亿,"吴亦凡,王丽坤,徐静蕾,戈登·亚历山大",徐静蕾,有一个地方只有我们知道,"剧情,爱情",https://p0.meituan.net/movie/7b117ca58d98b52793b8c9c3c4dc1e4a323314.jpg@464w_644h_1e_1c,2015-02-10,7.6
4.04亿,"赵天宇,周强,陈坤,李冰冰",鲍德熹,钟馗伏魔：雪妖魔灵,"奇幻,爱情,动作",https://p1.meituan.net/movie/b997f0354c50ea4bf2cd54172910d2fd338311.jpg@464w_644h_1e_1c,2015-02-19,5.4
1.18亿,"乔治·克鲁尼,休·劳瑞,布丽特·罗伯森,拉菲·卡西迪",布拉德·伯德,明日世界,"冒险,科幻,家庭",https://p0.meituan.net/movie/1ac4b9f441cec468f35f47f7799157ab321804.jpg@464w_644h_1e_1c,2015-05-26,7.7
5365万,"董润年,杨幂,郑开元,江疏影",文牧野,恋爱中的城市,"剧情,爱情",https://p0.meituan.net/movie/54c282b9a7ce124ba0f89ed7eff246fe280366.jpg@464w_644h_1e_1c,2015-08-20,6.9
1233万,"赵良骏,黎明,张曼玉,曾志伟",陈可辛,甜蜜蜜,"剧情,爱情",https://p1.meituan.net/movie/8ad5a0f521fb15637dfdf9cab38d414453783.jpg@464w_644h_1e_1c,2015-02-13,9.2
2万,"彼得·斯派瑞,伊桑·霍克,莎拉·斯努克,诺亚·泰勒",迈克尔·斯派瑞,前目的地,"惊悚,悬疑,科幻",https://p0.meituan.net/movie/17242bc64e3644a4a03e8bc1538f709f330765.jpg@464w_644h_1e_1c,2015-01-09,7.6
6793万,"汤唯,廖凡,苏岩,刘韬",张皓,命中注定,"喜剧,爱情",https://p0.meituan.net/movie/7947e7734f8f79e0c71e23a4a83873eb603249.jpg@464w_644h_1e_1c,2015-07-24,7.8
5379万,"理查德·斯塔扎克,约翰·斯帕克斯,贾斯汀·弗莱彻,欧米德·吉亚李利",马克·伯顿,小羊肖恩,"喜剧,动画,冒险",https://p1.meituan.net/movie/c9899b0fcfb1b81c1c6ca0a0fd7be55d261598.jpg@464w_644h_1e_1c,2015-07-17,9.2
2.24亿,"詹妮弗·劳伦斯,乔什·哈切森,利亚姆·海姆斯沃斯,伍迪·哈里森",弗朗西斯·劳伦斯,饥饿游戏3：嘲笑鸟（上）,"动作,冒险,科幻",https://p0.meituan.net/movie/f05ad19ad0137a67f04277757190eaa8321694.jpg@464w_644h_1e_1c,2015-02-08,6.8
5105万,"章子怡,金城武,宋慧乔,黄晓明",吴宇森,太平轮·彼岸,"剧情,爱情,灾难",https://p1.meituan.net/movie/2aa7754a6ead395f60b30ac93e94a408314047.jpg@464w_644h_1e_1c,2015-07-30,7.8
1.28亿,"艾德·斯克林,雷·史蒂文森,洛安·沙巴诺尔,加布里埃拉·赖特",卡米尔·狄拉玛,玩命速递：重启之战,"动作,惊悚,犯罪",https://p1.meituan.net/movie/38810e3cc2613ec5dc939f3bd9b46fa5359031.jpg@464w_644h_1e_1c,2015-11-20,8.4
2.84亿,"高圆圆,姜武,李晨,郑恺",刘江,咱们结婚吧,"剧情,爱情",https://p1.meituan.net/movie/a63291fcd31d95ca58e4ee098d353602221022.jpg@464w_644h_1e_1c,2015-04-02,8.5
2250万,"陈建斌,蒋勤勤,王学兵,金世佳",陈建斌,一个勺子,"剧情,喜剧",https://p0.meituan.net/movie/7406438bf10d58f46fabe343fcb395c5338537.jpg@464w_644h_1e_1c,2015-11-20,7.7
584万,"胡达威,刘馨萱,袁文革,夏甜",卓建荣,汽车人总动员,"喜剧,动画,冒险",https://p0.meituan.net/movie/ea5081c654135635a9c4c9f230f0da90346630.jpg@464w_644h_1e_1c,2015-07-03,4.3
6.95亿,"草原狼,冯绍峰,窦骁,昂和妮玛",让-雅克·阿诺,狼图腾,"剧情,冒险",https://p0.meituan.net/movie/1801a666c6a5abbf99ee349d9629521b291653.jpg@464w_644h_1e_1c,2015-02-19,8.3
6148万,"舒淇,彭于晏,潘虹,金士杰",落落,剩者为王,"剧情,爱情",https://p0.meituan.net/movie/ef28b325e0296ba71a4fbeab577bd662137239.jpg@464w_644h_1e_1c,2015-11-06,7.7
424万,"姚雨鑫,张蓝艺,丁汇宇,杜菁",袁杰,恐怖游泳馆,"恐怖,惊悚",https://p0.meituan.net/movie/e5a03486eec76eba4809f9b7f41281d3945695.jpg@464w_644h_1e_1c,2015-07-31,5.7
1.43亿,"詹妮弗·劳伦斯,乔什·哈切森,利亚姆·海姆斯沃斯,伍迪·哈里森",弗朗西斯·劳伦斯,饥饿游戏3：嘲笑鸟（下）,"动作,冒险,科幻",https://p1.meituan.net/movie/936cc9ef62bc26f35f260715651c0523147830.jpg@464w_644h_1e_1c,2015-11-20,7.6
6896万,"潘安子,郭采洁,凤小岳,赵丽颖",金依萌,一路惊喜,"爱情,家庭,喜剧",https://p1.meituan.net/movie/00c963c6e0b93472b8a4526908bb3ba2244784.jpg@464w_644h_1e_1c,2015-02-06,7.7
7.38亿,"成龙,成龙,约翰·库萨克,艾德里安·布洛迪",李仁港,天将雄师,"动作,战争,古装",https://p0.meituan.net/movie/c6457bcec9fbeac26645bbf14703f093380079.jpg@464w_644h_1e_1c,2015-02-19,8.3
2.03亿,"连姆·尼森,福里斯特·惠特克,玛姬·格蕾斯,多格雷·斯科特",奥利维尔·米加顿,飓风营救3,"动作,惊悚,犯罪",https://p0.meituan.net/movie/446642aad4abe7a022d3a6f11fbc8cac385892.jpg@464w_644h_1e_1c,2015-03-20,8.2
15万,,黎涛,燃烧的影像,"纪录片,历史,战争",https://p1.meituan.net/movie/9cfc6482de9e5183ad31eccf1a6aafd1395308.jpg@464w_644h_1e_1c,2015-09-18,7.1
119万,"王韦程,李承炫,张蓝心,刘桦",王伟,黄金福将,"剧情,喜剧,爱情",https://p0.meituan.net/movie/2b3476a9037459ee2e66ebdef23a3890417099.jpg@464w_644h_1e_1c,2015-01-23,6.7
82万,"毛孩,黄奕,金巧巧,果靖霖",曾剑锋,默守那份情,"剧情,爱情",https://p0.meituan.net/movie/761ce857a26832b7e941b2e53444707784904.jpg@464w_644h_1e_1c,2015-07-01,7.1
6141万,"舒淇,张震,周韵,妻夫木聪",侯孝贤,刺客聂隐娘,"剧情,武侠,古装",https://p0.meituan.net/movie/85703c100725b3e4f29675ad196577f9501723.jpg@464w_644h_1e_1c,2015-08-27,6.3
1.45亿,"彭于晏,窦骁,崔始源,王珞丹",林超贤,破风,"剧情,爱情,运动",https://p0.meituan.net/movie/c7e47a7f0fa676f01bdef65e8a86d43e554190.jpg@464w_644h_1e_1c,2015-08-06,9.0
1.96亿,"刘德华,刘烨,吴若甫,王千源",丁晟,解救吾先生,"剧情,动作,犯罪",https://p0.meituan.net/movie/ce3eabf96d69e51dcf33e88b0cac7a83470417.jpg@464w_644h_1e_1c,2015-09-30,8.4
2027万,"凯拉·奈特莉,马克·鲁法洛,亚当·莱文,海莉·斯坦菲尔德",约翰·卡尼,再次出发之纽约遇见你,"喜剧,爱情,音乐",https://p1.meituan.net/movie/310f217a230212eaad45a360a72ab0b1948898.jpg@464w_644h_1e_1c,2015-06-26,9.2
5667万,"保罗·提比特,汤姆·肯尼,比尔·法格巴克,Mr.",保罗·蒂贝特,海绵宝宝,"喜剧,动画,冒险",https://p0.meituan.net/movie/a0fdf5e4d1d3228581e70faf74554699301873.jpg@464w_644h_1e_1c,2015-12-01,8.5
9.68亿,"张敏,周润发,张家辉,刘嘉玲",王晶,澳门风云2,"喜剧,动作",https://p0.meituan.net/movie/442061ea642c8f7d4643311de3137fee1020829.jpg@464w_644h_1e_1c,2015-02-19,8.7
9万,"廖政豪,严晓频,杨树林,褚楚",盛林,永远的守望,剧情,https://p0.meituan.net/movie/0ff96763dbf6c69d58baf637eef5f747121380.jpg@464w_644h_1e_1c,2015-05-10,7.0
747万,"田蒙,李治廷,文咏珊,朱珠",叶伟民,怪谈,惊悚,https://p0.meituan.net/movie/a1be7159e542efc1a548b8a29d802bb7192040.jpg@464w_644h_1e_1c,2015-01-23,5.6
286万,"徐冬梅,杨旸,谢源,张旭",刘崇崇,诡娃娃,"惊悚,恐怖",https://p1.meituan.net/movie/31f3ccd3f825d838f5b40756f3479521287991.jpg@464w_644h_1e_1c,2015-12-18,3.9
126万,"姜潮,蒋雪鸣,王厦,杨清",颜廷录,迷与狂,喜剧,https://p0.meituan.net/movie/2569a0bbf1f5e9f8d6153e57880841781637699.jpg@464w_644h_1e_1c,2015-05-22,5.7
9万,"乌日根,夏晴,陈思娜,唐萍",张忠,小西天狄道传奇,"爱情,历史,古装",https://p1.meituan.net/movie/34eb8c28896dff221f878442aa3bc1eb254881.jpg@464w_644h_1e_1c,2015-08-07,7.1
20万,"游游,张燃,朱咪咪,黄一飞",倾海,爱情魔发师,"喜剧,爱情",https://p0.meituan.net/movie/3ff6be9ed8f005e94860933f9234c147263180.jpg@464w_644h_1e_1c,2015-07-17,5.6
1.58亿,"杰夫·布里吉斯,黄渤,麦肯吉·弗依,黄忆慈",马克·奥斯本,小王子,"剧情,动画,冒险",https://p0.meituan.net/movie/cdd6b0a77d5ee877e355aa2dd23e606e271445.jpg@464w_644h_1e_1c,2015-10-16,8.9
4.86亿,"杨幂,郭采洁,陈学冬,郭碧婷",郭敬明,小时代4：灵魂尽头,"喜剧,爱情",https://p1.meituan.net/movie/6b231d9395cf3a79dee4bf960bc36a64320105.jpg@464w_644h_1e_1c,2015-07-09,8.3
5.11亿,"白百何,吴彦祖,李媛,刘芮麟",韩延,滚蛋吧！肿瘤君,"剧情,喜剧,爱情",https://p1.meituan.net/movie/c38c4f34d4063ffbb6c00eab24a952f6148802.jpg@464w_644h_1e_1c,2015-08-13,9.0
8162万,"高山南,山崎和佳奈,小山力也,山口胜平",静野孔文,名侦探柯南：业火的向日葵,"动画,悬疑,冒险",https://p0.meituan.net/movie/02016af4b18207da503445433c368fd7418595.jpg@464w_644h_1e_1c,2015-10-23,8.0
11.63亿,"大鹏,袁姗姗,柳岩,崔志佳",大鹏,煎饼侠,喜剧,https://p0.meituan.net/movie/8a7d763dd6909a59bc0de8b3399e21d7391271.jpg@464w_644h_1e_1c,2015-07-17,8.5
16.14亿,"阮惟新,徐峥,赵薇,包贝尔",徐峥,港囧,"喜剧,爱情,动作",https://p1.meituan.net/movie/fc9a5e0297340745571f4c1bd4e0b9da415941.jpg@464w_644h_1e_1c,2015-09-25,8.4
4.83亿,"科林·费斯,塞缪尔·杰克逊,塔伦·埃格顿,迈克尔·凯恩",马修·沃恩,王牌特工：特工学院,"喜剧,动作,冒险",https://p1.meituan.net/movie/1d717f50e7692af2693b7f9e1cf270e8210348.jpg@464w_644h_1e_1c,2015-03-27,9.2
8256万,"沈腾,马丽,杜晓宇,林雪",张承,一念天堂,"剧情,喜剧",https://p0.meituan.net/movie/e0914a189e5aefc1e8429a44d0a3348e330581.jpg@464w_644h_1e_1c,2015-12-31,6.0
31万,"温兆伦,连晋,张潮,康俊龙",张力,守梦者,剧情,https://p1.meituan.net/movie/9ba01001df40f517036e39a090754fdf175936.jpg@464w_644h_1e_1c,2015-07-24,8.8
4万,"陶红,刘之冰,丁柳元,刘鉴",杨虎,天使：生命处方,剧情,https://p0.meituan.net/movie/5564cb200bc3acba3396ea827606f4ef88349.jpg@464w_644h_1e_1c,2015-03-06,7.0
7.25亿,"阿诺德·施瓦辛格,杰森·克拉克,艾米莉亚·克拉克,杰·科特尼",阿兰·泰勒,终结者：创世纪,"动作,冒险,科幻",https://p0.meituan.net/movie/0a2f7e370e7990704ff1ea3c51530c516954573.jpg@464w_644h_1e_1c,2015-08-23,8.9
37万,"刘萌萌,康恩赫,李宁,张炜迅",李长欣,时光大战,"动作,科幻",https://p1.meituan.net/movie/928d378287f000054e0f890f4c925786270877.jpg@464w_644h_1e_1c,2015-01-30,4.0
986万,"王姬,成泰燊,李子雄",杜云萍,黑瞳,"悬疑,犯罪",https://p0.meituan.net/movie/ecd57b55935b10210716a3439d7312c33648889.jpg@464w_644h_1e_1c,2015-07-27,6.4
3.65亿,"杨子姗,陈柏霖,鹿晗,归亚蕾",陈正道,重返20岁,"喜剧,爱情,奇幻",https://p1.meituan.net/movie/42c19969e515b7bb183ab069dc36d2f2337593.jpg@464w_644h_1e_1c,2015-01-08,9.2
6.83亿,"赵又廷,姚晨,凤小岳,李晨",陆川,九层妖塔,"剧情,动作,冒险",https://p0.meituan.net/movie/2f906342e6cb89abe68a333e7959a7ae308828.jpg@464w_644h_1e_1c,2015-09-30,5.7
1.72亿,"尼古拉斯·麦卡锡,吉姆·帕森斯,佟大为,罗比恩·蕾哈娜·芬缇",蒂姆·约翰逊,疯狂外星人,"动画,冒险,奇幻",https://p1.meituan.net/movie/09b2c82a890afa89521e38758de1a812266186.jpg@464w_644h_1e_1c,2015-04-24,9.0
14.21亿,"克里斯·帕拉特,布莱丝·达拉斯·霍华德,泰·辛普金斯,尼克·罗宾森",科林·特雷沃罗,侏罗纪世界,"动作,冒险,科幻",https://p0.meituan.net/movie/478f6e1511115d0118cc3473d0ca2f22199051.jpg@464w_644h_1e_1c,2015-06-10,9.1
100万,"尚长荣,史依弘",滕俊杰,霸王别姬(京剧),戏曲,https://p1.meituan.net/movie/8e8c605b892c879b9ec5990a2dc615c9265314.jpg@464w_644h_1e_1c,2015-12-05,8.3
8.70亿,"汤姆·克鲁斯,杰瑞米·雷纳,丽贝卡·弗格森,文·瑞姆斯",克里斯托弗·麦奎里,碟中谍5：神秘国度,"动作,惊悚,冒险",https://p0.meituan.net/movie/84a2f5c28b4cb1df4f47fc3fa4ebda13323763.jpg@464w_644h_1e_1c,2015-09-08,9.0
9.57亿,"张磊,张欣,林子杰,吉吉",田晓鹏,西游记之大圣归来,"动画,动作,奇幻",https://p1.meituan.net/movie/35774e005440262ba02b6d950a59e072310576.jpg@464w_644h_1e_1c,2015-07-10,9.3
16.79亿,"陈坤,黄渤,舒淇,杨颖",乌尔善,寻龙诀,"动作,冒险,奇幻",https://p0.meituan.net/movie/88b1fd4da863290aab46aa089b466cea159750.jpg@464w_644h_1e_1c,2015-12-18,9.1
8.19亿,"王宝强,刘昊然,陈赫,佟丽娅",陈思诚,唐人街探案,"喜剧,动作,悬疑",https://p1.meituan.net/movie/89cf48e116145fdc926d62f75a829d511032238.jpg@464w_644h_1e_1c,2015-12-31,9.0
6.72亿,"保罗·路德,伊万杰琳·莉莉,寇瑞·斯托尔,鲍比·坎纳瓦尔",佩顿·里德,蚁人,"动作,冒险,科幻",https://p1.meituan.net/movie/ae5f44822ce97ce0fb03d4c97c24d6de320705.jpg@464w_644h_1e_1c,2015-10-16,8.9
14.42亿,"彭大魔,沈腾,马丽,尹正",闫非,夏洛特烦恼,"喜剧,爱情",https://p0.meituan.net/movie/04fd9542cb749fc824190933feacc5b0294181.jpg@464w_644h_1e_1c,2015-09-30,9.3
5.46亿,"吴京,余男,倪大红,周晓鸥",吴京,战狼,"动作,战争",https://p1.meituan.net/movie/0fec3a88133e569ca0067e12f7ad0b80987252.jpg@464w_644h_1e_1c,2015-04-02,9.3
24.27亿,"范·迪塞尔,保罗·沃克,道恩·强森,杰森·斯坦森",温子仁,速度与激情7,"动作,惊悚,犯罪",https://p1.meituan.net/movie/b22bc4b0cf71916e6c2f4c335c3a66a0300236.jpg@464w_644h_1e_1c,2015-04-12,9.6
1736万,"李思娴,郭亚维,宋磊,申克",邱浩强,美人鱼之海盗来袭,"喜剧,动画,冒险",https://p0.meituan.net/movie/7e15953aa8bc5be4e7bff00913426a06920765.jpg@464w_644h_1e_1c,2015-07-31,5.9
3万,"彭波,李凤鸣,高木木,沈伐",李小果,我是乡下爷,"喜剧,传记",https://p1.meituan.net/movie/58d33da305613f3892802f9dd461613b73583.jpg@464w_644h_1e_1c,2015-06-23,7.0
7万,郎朗,克里斯蒂安·库尔特·魏斯,热情奏鸣曲,音乐,https://p0.meituan.net/movie/43f469c716be30d919f3909d58092ad8192164.jpg@464w_644h_1e_1c,2015-02-06,7.6
10万,"董勇,马浴柯,何强,郭晓明",徐耿,钢铁，是这样炼成的,剧情,https://p0.meituan.net/movie/5cff12c8f50c12317731c68722b34fe4315876.jpg@464w_644h_1e_1c,2015-10-30,7.0
635万,"郑中基,胡耀辉,雨侨,王传君",胡耀辉,猛龙特囧,"喜剧,动作",https://p1.meituan.net/movie/f5853d062d18dd96b292203136df7540345481.jpg@464w_644h_1e_1c,2015-10-23,6.6
196万,"郑中基,何超仪,许绍雄,罗仲谦",孔令政,第七谎言,"悬疑,犯罪",https://p0.meituan.net/movie/34867ab662bde8e15206dd00a1099738259541.jpg@464w_644h_1e_1c,2015-03-27,4.2
28万,"宋春丽,戴娇倩,李幼斌,姜瑞佳",沈东,相伴库里申科,剧情,https://p0.meituan.net/movie/1b9585e9a22adafed95d6137e081f69b102405.jpg@464w_644h_1e_1c,2015-08-14,7.0
1189万,"林家栋,秦岚,高圣远,任达华",黄岳泰,别有动机,"悬疑,动作,犯罪",https://p0.meituan.net/movie/a6f16795861a4b4ae23e3857e578a1c1986772.jpg@464w_644h_1e_1c,2015-09-17,6.3
3014万,"吴镇宇,姚星彤,马天宇,李菁",林爱华,土豪520,"喜剧,爱情",https://p1.meituan.net/movie/1c90927b385d890dd2075332476ebf5a289830.jpg@464w_644h_1e_1c,2015-05-21,5.8
74万,"徐申东,张惠鑫,曲昱曈,王乐天",陈童,找个高富帅？,"喜剧,爱情",https://p0.meituan.net/movie/5807a87b14220c4c32529be72c7b7d0690179.jpg@464w_644h_1e_1c,2015-01-16,4.4
1万,"赵毅,李小萌,胡明,邹培",武洪武,阳光总在风雨后,剧情,https://p0.meituan.net/movie/d9945df89877caecc286c4b4ea3fa98610100945.jpg@464w_644h_1e_1c,2015-04-28,7.0
13万,"安泽豪,卓凡,寇振海,闫婕",胡明凯,角逐,犯罪,https://p1.meituan.net/movie/f7d1e7e9bab127b8495d7cd273697a0f291109.jpg@464w_644h_1e_1c,2015-09-02,7.0
28万,"王巍,闫鹿杨,曾江,唐群",孙雷,激战黎明,战争,https://p1.meituan.net/movie/939fef76f27c55245397776c330c712d405903.jpg@464w_644h_1e_1c,2015-11-06,6.4
12万,"祁子轩,曾虹畅,吕卓燃,崔航",杜奇泉,不能错过,"剧情,爱情",https://p0.meituan.net/movie/f2efc72e748351cd43909b1096273f5e428287.jpg@464w_644h_1e_1c,2015-12-10,7.0
162万,"焦恩俊,连凯,韩秋池,高菲",李凯,悬战,"动作,悬疑,犯罪",https://p1.meituan.net/movie/52b93ca2b86bca9f996682818d8d9fd6141813.jpg@464w_644h_1e_1c,2015-05-08,6.8
853万,"品冠,曾泳醍,韩宝凛,罗家英",邓衍成,夺命旅行,惊悚,https://p1.meituan.net/movie/f02996e9a4ae3050c316026fe9687f65266079.jpg@464w_644h_1e_1c,2015-05-15,5.3
36万,"潘婕,张哲人,罗钢,李雪晶",潘婕,美丽笨女人,剧情,https://p0.meituan.net/movie/e428f03de08e5859416ab5d63f776de186972.jpg@464w_644h_1e_1c,2015-03-06,6.7
6万,"邓炀,奚望,田野,郝刚",陈之月,男二本色,喜剧,https://p1.meituan.net/movie/38b221464bd55871946c843a2e7af8806583896.jpg@464w_644h_1e_1c,2015-11-13,7.0
28万,"杨博,余男,陶泽如,林浩",杨亚洲,哺乳期的女人,剧情,https://p0.meituan.net/movie/192ed96d87e3abf71e1430140780b031699448.jpg@464w_644h_1e_1c,2015-05-22,7.5
316万,"陈龙,蓝盈莹,顾又铭,尔玛依娜",李智,轩辕剑传奇,"动作,奇幻,冒险",https://p0.meituan.net/movie/8dc9cb5ba30fa2eef3b6bb560b345a9268774.jpg@464w_644h_1e_1c,2015-08-04,3.9
27万,"王双宝,赵楚纶,王沛禄,郝婷婷",马源,囧贼,"喜剧,犯罪",https://p1.meituan.net/movie/46fe7ed21c56e6d0c162918e7672ea59306892.jpg@464w_644h_1e_1c,2015-10-30,5.5
1641万,"拉旺罗布,阿旺仁青,索朗卓嘎,杨雪",傅东育,西藏天空,"剧情,历史",https://p0.meituan.net/movie/4ac8b659507b0fb6fb7b680da12f8c7f376183.jpg@464w_644h_1e_1c,2015-11-24,8.3
420万美元,"欧嘉·柯瑞兰寇,罗素·克洛,杰·科特尼,伊莎贝尔·卢卡斯",罗素·克洛,占水师,"剧情,战争",https://p0.meituan.net/movie/9cf6bacc5656150ec4511497c4b61337235534.jpg@464w_644h_1e_1c,2015-04-24,6.8
1889万,"林志玲,刘烨,江疏影,理查德·德克勒克",李晓雨,北京纽约,"剧情,爱情",https://p1.meituan.net/movie/cc01167c1b32e15ccdff9ee345db96b9244974.jpg@464w_644h_1e_1c,2015-03-06,4.9
3万,"张裙,盛展,蔡美兰,张何俊伟",郑泽杰,迫在眉睫,"剧情,爱情",https://p0.meituan.net/movie/72943c534889c79d9ed1ba9467de56f939857.jpg@464w_644h_1e_1c,2015-04-22,7.0
1万,"谭皓,王若涵,张京生,白静",张艺飞,姑鲁之恋,"喜剧,爱情",https://p1.meituan.net/movie/e66e2ba77c9aa9f36a82560ac8b845bc374911.jpg@464w_644h_1e_1c,2015-05-01,7.0
1万,"阿卜力克木·阿卜来提,迪丽达尔·热夏提",阎清秀,“杏”福来敲门,"喜剧,爱情",https://p0.meituan.net/movie/b2812c5b03fd9401190d31d6d1b8ec8798051.jpg@464w_644h_1e_1c,2015-03-10,7.0
32万,范宇,刘治寰,胜利大阅兵,纪录片,https://p1.meituan.net/movie/d83900be06b1fd38e985be8259bb0c4d125008.jpg@464w_644h_1e_1c,2015-12-28,8.9
406万,"陶红,郑昊,巩汉林,李静",宁敬武,为了这片土地,传记,https://p0.meituan.net/movie/9c4da49d67d5096ead6a6fa75f272bcd383755.jpg@464w_644h_1e_1c,2015-07-01,7.5
505万,"张志伟,钱迪迪,王道铁",曹荣,奇幻女侠,剧情,https://p1.meituan.net/movie/2a4436bc4cd02fee2fed097aa0bcb48a33834.jpg@464w_644h_1e_1c,2015-04-21,5.0
20万,"王丽媛,胡大中,邵峰,赵铁人",胡大中,母亲的梦想,"剧情,家庭",https://p1.meituan.net/movie/cd5125dcba20dc1a5630c6de6f2ce2494680066.jpg@464w_644h_1e_1c,2015-03-08,7.2
64万,"杨晓君,易小寅,梁晓强,马语非",于明亮,新年来啦之大闹除夕,"动画,家庭,冒险",https://p0.meituan.net/movie/0df98fa19b5667b307c5495fdb8e1b1112317088.jpg@464w_644h_1e_1c,2015-02-19,6.2
14万,"买红妹,刘笑,朱永棠,高珑珂",李萍萍,无法证明,"悬疑,犯罪",https://p0.meituan.net/movie/708abf1d31d1ed3c193095b4cf9e8106220449.jpg@464w_644h_1e_1c,2015-06-26,7.0
1211万,"董亚春,曹舒慈,伊戈尔·卡列斯科夫,杜源",尼基塔·米哈尔科夫,战火中的芭蕾,"剧情,战争",https://p1.meituan.net/movie/b8d0aadd8631eb0bb1b7e58bd9107741418243.jpg@464w_644h_1e_1c,2015-08-21,8.4
10万,"周看,齐溪,宋宁峰,尕让卓玛",非可,公路美人,"剧情,爱情",https://p0.meituan.net/movie/e8a7fab73bfbceea14d784febc8f5671187903.jpg@464w_644h_1e_1c,2015-04-03,6.9
58万,"陈晓东,尹航,安钧璨,罗艳",李凯,天亮·分手,"剧情,爱情",https://p1.meituan.net/movie/6e100865a6fee7d62910630a1ec977ac234165.jpg@464w_644h_1e_1c,2015-05-29,6.3
4万,"邵兵,董璇,彭波,陈正华",甄人,心跳戈壁,"动作,冒险",https://p1.meituan.net/movie/948ae994d2e603ebae958d50767f7eb8191127.jpg@464w_644h_1e_1c,2015-08-27,7.1
341万,"李明,李威,李子雄,石小满",关尔,红髅,"悬疑,惊悚",https://p1.meituan.net/movie/b4ad862cdc30db3dd951e63d994f9f9f296432.jpg@464w_644h_1e_1c,2015-08-07,5.9
71万,"陈志朋,张定涵,谢芳,午马",康宁,等爱归来,"喜剧,爱情,悬疑",https://p0.meituan.net/movie/bfb88d8c70c1c7a4251ba7c00a94c3ec3513208.jpg@464w_644h_1e_1c,2015-07-28,7.0
157万,"张峻宁,唐文龙,何昊阳,苑琼丹",三木单丹,陌路惊笑,"喜剧,惊悚",https://p0.meituan.net/movie/2a32f987e799f4a5944c70de5372999b304586.jpg@464w_644h_1e_1c,2015-04-17,3.9
75万,"谢启珩,肖汉,徐子墨,方锦坤",雷珺麟‍,少年毛泽东,"动画,家庭,冒险",https://p0.meituan.net/movie/96a00682cbb4ffc4e941c937351eb6d6270885.jpg@464w_644h_1e_1c,2015-04-30,8.4
10万,"覃文静,吴哲钒,明丽,贾丽莉",田隽,我亲爱的小淘气,"喜剧,家庭",https://p1.meituan.net/movie/c735696613d5424770f646514d84bb0a259643.jpg@464w_644h_1e_1c,2015-06-06,7.1
2万,"张妍,黄彦,安泽,李彦彦",王海丰,时尚女郎之女人江湖,剧情,https://p1.meituan.net/movie/6d12e42e5324d1465325b922faf5c3a4174416.jpg@464w_644h_1e_1c,2015-11-06,7.1
407万,"来喜,来喜,王雅捷,连凯",郑来志,枕边诡影,"惊悚,爱情",https://p1.meituan.net/movie/76d000a1e6cf0034e52ed13bcf7bd49a933522.jpg@464w_644h_1e_1c,2015-09-03,4.3
411万,"蔡明钦,张美娟,苏俣,刘浏",蔡志忠,天眼传奇,"动画,冒险,奇幻",https://p0.meituan.net/movie/1d72b41ff75019e47fa7580fde5a3d32308955.jpg@464w_644h_1e_1c,2015-10-01,7.8
7万,"陈豪,蒙亭宜,邵仲衡,林子聪",黄浩然,点对点,剧情,https://p0.meituan.net/movie/872609eaccf7f375c2d8fbf565949dee336253.jpg@464w_644h_1e_1c,2015-04-17,7.0
8万,"嘉男海林,郑佩佩,唐士艳,李凤鸣",原野,璀璨的婚礼,"喜剧,爱情",https://p0.meituan.net/movie/032358e2fd9762797751a64a364aa264283720.jpg@464w_644h_1e_1c,2015-03-24,6.7
1989万,"王丽坤,金范,郑元畅,李程彬",曹大伟,重生爱人,"爱情,悬疑",https://p0.meituan.net/movie/e1987a55c135b550ab1a3fe21cf66b141742269.jpg@464w_644h_1e_1c,2015-05-15,5.6
85万,"汤继业,张艾,杨侃,姜业婷",吴佳,我是大熊猫之熊猫大侠,"动画,冒险",https://p1.meituan.net/movie/d3f1433c0a0b33e9bceb6fdb5695a76b257054.jpg@464w_644h_1e_1c,2015-08-15,7.4
78万,"黄瀛灏,游强,毛协俊,陈君凡",王冰,味道中国,纪录片,https://p0.meituan.net/movie/5381bf4ce18c3794acd6a2b0e474a0aa1073160.jpg@464w_644h_1e_1c,2015-01-23,8.0
295万,"杨恭如,唐文龙,迟帅,周岭南",晏菲,我只要我们在一起,爱情,https://p1.meituan.net/movie/24066cb5e6227f5260dcf9d44a8c91d6173705.jpg@464w_644h_1e_1c,2015-02-13,5.1
18万,"周德华,董立范,张宇菲,吕洋",郭明尔,奔驰的大葱,喜剧,https://p0.meituan.net/movie/42d34de183a4f22861530108ed011f7a338348.jpg@464w_644h_1e_1c,2015-01-27,7.1
246万,"黎筱濛,李佳怡,梁伽源,徐梦娟",刘畅,西游超级粉,"动画,喜剧,冒险",https://p1.meituan.net/movie/7656f73ba0990f7790b336a6f246397c230905.jpg@464w_644h_1e_1c,2015-07-03,7.6
73万,"夏炎,周奕彤,强巴才丹,尤紫涵",黄微,我要你开花,喜剧,https://p0.meituan.net/movie/ae1615c288f1a548a97ec8f93535f101296617.jpg@464w_644h_1e_1c,2015-01-23,6.2
49万,"徐洁儿,袁晓超,刘承俊,洪天照",苗述,紫霞,"奇幻,爱情",https://p1.meituan.net/movie/66caba439e6375d2c1c8afc2f2f60bda268203.jpg@464w_644h_1e_1c,2015-12-11,3.9
